 41019	2007	96	AREA OPERATED: (500 TO 999 ACRES)
 41001	2007	56	AREA OPERATED: (500 TO 999 ACRES)
 41065	2002	113	AREA OPERATED: (50 TO 179 ACRES)
 41039	2007	1,368	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41051	1997	267	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41071	2007	51	AREA OPERATED: (500 TO 999 ACRES)
 41027	2012	196	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41067	2012	610	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41041	2012	161	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41011	2012	213	AREA OPERATED: (50 TO 179 ACRES)
 41031	2012	131	AREA OPERATED: (50 TO 179 ACRES)
 41037	2012	75	AREA OPERATED: (50 TO 179 ACRES)
 41039	2012	476	AREA OPERATED: (50 TO 179 ACRES)
 41045	2012	346	AREA OPERATED: (50 TO 179 ACRES)
 41059	2012	261	AREA OPERATED: (50 TO 179 ACRES)
 41061	2012	169	AREA OPERATED: (50 TO 179 ACRES)
 41033	2002	232	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41059	2012	156	AREA OPERATED: (180 TO 499 ACRES)
 41033	2012	2	AREA OPERATED: (500 TO 999 ACRES)
 41053	2012	32	AREA OPERATED: (500 TO 999 ACRES)
 41057	2012	6	AREA OPERATED: (500 TO 999 ACRES)
 41069	2012	7	AREA OPERATED: (500 TO 999 ACRES)
 41071	2012	47	AREA OPERATED: (500 TO 999 ACRES)
 41045	2012	148	AREA OPERATED: (1,000 OR MORE ACRES)
 41067	1997	792	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41031	1997	63	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41053	2007	264	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41043	2007	454	AREA OPERATED: (50 TO 179 ACRES)
 41003	2002	372	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41005	2002	44	AREA OPERATED: (500 TO 999 ACRES)
 41025	2007	97	AREA OPERATED: (180 TO 499 ACRES)
 41017	1997	380	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41039	2002	34	AREA OPERATED: (1,000 OR MORE ACRES)
 41005	2007	123	AREA OPERATED: (180 TO 499 ACRES)
 41071	2002	378	AREA OPERATED: (50 TO 179 ACRES)
 41067	2007	95	AREA OPERATED: (180 TO 499 ACRES)
 41063	1997	57	AREA OPERATED: (500 TO 999 ACRES)
 41015	2002	48	AREA OPERATED: (50 TO 179 ACRES)
 41021	2002	9	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41055	2007	25	AREA OPERATED: (180 TO 499 ACRES)
 41053	2002	300	AREA OPERATED: (50 TO 179 ACRES)
 41011	2002	25	AREA OPERATED: (500 TO 999 ACRES)
 41051	2007	72	AREA OPERATED: (50 TO 179 ACRES)
 41057	2007	109	AREA OPERATED: (50 TO 179 ACRES)
 41041	2007	10	AREA OPERATED: (500 TO 999 ACRES)
 41013	1997	173	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41023	2002	64	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41061	2007	175	AREA OPERATED: (50 TO 179 ACRES)
 41009	2002	8	AREA OPERATED: (1,000 OR MORE ACRES)
 41047	2002	1,276	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41051	1997	5	AREA OPERATED: (500 TO 999 ACRES)
 41037	2002	124	AREA OPERATED: (1,000 OR MORE ACRES)
 41019	2007	808	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41009	2007	10	AREA OPERATED: (500 TO 999 ACRES)
 41031	2002	70	AREA OPERATED: (180 TO 499 ACRES)
 41033	1997	231	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41047	2007	55	AREA OPERATED: (1,000 OR MORE ACRES)
 41049	1997	75	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41033	2007	118	AREA OPERATED: (50 TO 179 ACRES)
 41049	2002	168	AREA OPERATED: (1,000 OR MORE ACRES)
 41001	2007	131	AREA OPERATED: (1,000 OR MORE ACRES)
 41057	2002	143	AREA OPERATED: (50 TO 179 ACRES)
 41069	2007	18	AREA OPERATED: (500 TO 999 ACRES)
 41049	2007	39	AREA OPERATED: (500 TO 999 ACRES)
 41021	2002	14	AREA OPERATED: (500 TO 999 ACRES)
 41023	2002	127	AREA OPERATED: (1,000 OR MORE ACRES)
 41015	2007	17	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41055	2007	130	AREA OPERATED: (1,000 OR MORE ACRES)
 41039	2007	169	AREA OPERATED: (180 TO 499 ACRES)
 41057	2002	53	AREA OPERATED: (180 TO 499 ACRES)
 41033	1997	4	AREA OPERATED: (500 TO 999 ACRES)
 41001	2002	168	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41055	1997	12	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41039	2007	554	AREA OPERATED: (50 TO 179 ACRES)
 41007	2002	26	AREA OPERATED: (180 TO 499 ACRES)
 41031	2007	109	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41005	1997	1,592	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41001	2002	58	AREA OPERATED: (500 TO 999 ACRES)
 41067	2002	609	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41029	1997	811	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41021	2007	2	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41067	2007	31	AREA OPERATED: (500 TO 999 ACRES)
 41045	1997	143	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41003	2007	48	AREA OPERATED: (180 TO 499 ACRES)
 41021	2007	7	AREA OPERATED: (50 TO 179 ACRES)
 41007	2002	79	AREA OPERATED: (50 TO 179 ACRES)
 41017	1997	27	AREA OPERATED: (500 TO 999 ACRES)
 41069	2002	27	AREA OPERATED: (180 TO 499 ACRES)
 41007	2007	118	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41053	2007	40	AREA OPERATED: (500 TO 999 ACRES)
 41053	2002	34	AREA OPERATED: (500 TO 999 ACRES)
 41035	2002	137	AREA OPERATED: (1,000 OR MORE ACRES)
 41069	2002	30	AREA OPERATED: (50 TO 179 ACRES)
 41057	2002	4	AREA OPERATED: (1,000 OR MORE ACRES)
 41055	1997	9	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41013	2007	27	AREA OPERATED: (500 TO 999 ACRES)
 41047	2002	485	AREA OPERATED: (50 TO 179 ACRES)
 41005	1997	2,022	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41015	2002	31	AREA OPERATED: (180 TO 499 ACRES)
 41051	2007	217	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41009	2007	191	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41057	2007	1	AREA OPERATED: (1,000 OR MORE ACRES)
 41035	2007	132	AREA OPERATED: (1,000 OR MORE ACRES)
 41009	2012	185	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41029	2012	519	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41065	2012	98	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41023	2012	75	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41051	2012	64	AREA OPERATED: (50 TO 179 ACRES)
 41057	2012	71	AREA OPERATED: (50 TO 179 ACRES)
 41067	2012	273	AREA OPERATED: (50 TO 179 ACRES)
 41031	2012	56	AREA OPERATED: (180 TO 499 ACRES)
 41043	2012	166	AREA OPERATED: (180 TO 499 ACRES)
 41051	2012	17	AREA OPERATED: (180 TO 499 ACRES)
 41055	2012	21	AREA OPERATED: (180 TO 499 ACRES)
 41001	2012	60	AREA OPERATED: (500 TO 999 ACRES)
 41037	2012	49	AREA OPERATED: (500 TO 999 ACRES)
 41059	2012	124	AREA OPERATED: (500 TO 999 ACRES)
 41035	2012	116	AREA OPERATED: (1,000 OR MORE ACRES)
 41057	2012	3	AREA OPERATED: (1,000 OR MORE ACRES)
 41071	2012	30	AREA OPERATED: (1,000 OR MORE ACRES)
 41043	1997	508	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41037	2007	58	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41069	1997	11	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41049	2002	57	AREA OPERATED: (50 TO 179 ACRES)
 41027	2007	3	AREA OPERATED: (500 TO 999 ACRES)
 41027	2002	129	AREA OPERATED: (50 TO 179 ACRES)
 41013	2007	185	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41059	2002	100	AREA OPERATED: (500 TO 999 ACRES)
 41013	2007	133	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41021	2002	13	AREA OPERATED: (50 TO 179 ACRES)
 41047	2002	274	AREA OPERATED: (180 TO 499 ACRES)
 41059	2002	280	AREA OPERATED: (1,000 OR MORE ACRES)
 41049	2002	37	AREA OPERATED: (500 TO 999 ACRES)
 41003	2002	29	AREA OPERATED: (1,000 OR MORE ACRES)
 41025	2002	102	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41001	1997	80	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41001	1997	66	AREA OPERATED: (500 TO 999 ACRES)
 41037	2007	79	AREA OPERATED: (180 TO 499 ACRES)
 41059	2007	154	AREA OPERATED: (180 TO 499 ACRES)
 41055	2002	22	AREA OPERATED: (180 TO 499 ACRES)
 41061	2002	182	AREA OPERATED: (50 TO 179 ACRES)
 41033	2007	8	AREA OPERATED: (500 TO 999 ACRES)
 41061	2007	82	AREA OPERATED: (500 TO 999 ACRES)
 41051	2002	6	AREA OPERATED: (500 TO 999 ACRES)
 41023	2007	71	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41023	2012	111	AREA OPERATED: (1,000 OR MORE ACRES)
 41039	2012	34	AREA OPERATED: (1,000 OR MORE ACRES)
 41047	2012	63	AREA OPERATED: (1,000 OR MORE ACRES)
 41061	2012	89	AREA OPERATED: (1,000 OR MORE ACRES)
 41025	2012	33	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41033	2012	197	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41039	2007	34	AREA OPERATED: (1,000 OR MORE ACRES)
 41069	2002	57	AREA OPERATED: (1,000 OR MORE ACRES)
 41051	2012	272	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41061	2012	147	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41005	2012	1,638	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41009	2012	340	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41011	2012	187	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41013	2012	158	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41033	2012	274	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41059	2012	373	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41061	2012	238	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41017	2012	173	AREA OPERATED: (50 TO 179 ACRES)
 41047	2012	405	AREA OPERATED: (50 TO 179 ACRES)
 41055	2012	13	AREA OPERATED: (50 TO 179 ACRES)
 41015	2012	38	AREA OPERATED: (180 TO 499 ACRES)
 41037	2012	68	AREA OPERATED: (180 TO 499 ACRES)
 41069	2012	26	AREA OPERATED: (180 TO 499 ACRES)
 41005	2012	36	AREA OPERATED: (500 TO 999 ACRES)
 41015	2012	24	AREA OPERATED: (500 TO 999 ACRES)
 41019	2012	96	AREA OPERATED: (500 TO 999 ACRES)
 41025	2012	61	AREA OPERATED: (500 TO 999 ACRES)
 41039	2012	44	AREA OPERATED: (500 TO 999 ACRES)
 41043	2012	64	AREA OPERATED: (500 TO 999 ACRES)
 41005	2012	7	AREA OPERATED: (1,000 OR MORE ACRES)
 41015	2012	32	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41035	2012	120	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41045	2012	119	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41053	2012	266	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41001	2012	158	AREA OPERATED: (50 TO 179 ACRES)
 41007	2012	69	AREA OPERATED: (50 TO 179 ACRES)
 41013	2012	129	AREA OPERATED: (50 TO 179 ACRES)
 41025	2012	95	AREA OPERATED: (50 TO 179 ACRES)
 41043	2012	429	AREA OPERATED: (50 TO 179 ACRES)
 41009	2012	37	AREA OPERATED: (180 TO 499 ACRES)
 41033	2012	18	AREA OPERATED: (180 TO 499 ACRES)
 41041	2012	27	AREA OPERATED: (180 TO 499 ACRES)
 41049	2012	38	AREA OPERATED: (180 TO 499 ACRES)
 41071	2012	103	AREA OPERATED: (180 TO 499 ACRES)
 41017	2012	19	AREA OPERATED: (500 TO 999 ACRES)
 41031	2012	42	AREA OPERATED: (500 TO 999 ACRES)
 41051	2012	5	AREA OPERATED: (500 TO 999 ACRES)
 41061	2012	62	AREA OPERATED: (500 TO 999 ACRES)
 41029	2012	21	AREA OPERATED: (1,000 OR MORE ACRES)
 41037	2012	101	AREA OPERATED: (1,000 OR MORE ACRES)
 41055	2012	116	AREA OPERATED: (1,000 OR MORE ACRES)
 41059	2012	277	AREA OPERATED: (1,000 OR MORE ACRES)
 41065	2012	118	AREA OPERATED: (1,000 OR MORE ACRES)
 41067	2012	24	AREA OPERATED: (1,000 OR MORE ACRES)
 41017	2007	66	AREA OPERATED: (180 TO 499 ACRES)
 41021	1997	5	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41057	2002	81	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41055	2002	29	AREA OPERATED: (50 TO 179 ACRES)
 41069	2007	35	AREA OPERATED: (180 TO 499 ACRES)
 41027	2007	151	AREA OPERATED: (50 TO 179 ACRES)
 41031	2007	59	AREA OPERATED: (1,000 OR MORE ACRES)
 41057	2002	45	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41013	2002	40	AREA OPERATED: (500 TO 999 ACRES)
 41047	2002	88	AREA OPERATED: (500 TO 999 ACRES)
 41017	1997	799	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41001	2007	161	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41025	1997	31	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41003	1997	230	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41043	2007	97	AREA OPERATED: (500 TO 999 ACRES)
 41053	2002	581	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41069	2002	21	AREA OPERATED: (500 TO 999 ACRES)
 41011	2012	84	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41055	2012	4	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41015	2012	42	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41019	2012	691	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41039	2012	1,059	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41049	2012	73	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41065	2012	166	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41071	2012	930	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41049	2012	44	AREA OPERATED: (50 TO 179 ACRES)
 41063	2012	111	AREA OPERATED: (50 TO 179 ACRES)
 41007	2012	15	AREA OPERATED: (180 TO 499 ACRES)
 41025	2012	85	AREA OPERATED: (180 TO 499 ACRES)
 41035	2012	144	AREA OPERATED: (180 TO 499 ACRES)
 41057	2012	73	AREA OPERATED: (180 TO 499 ACRES)
 41063	2012	75	AREA OPERATED: (180 TO 499 ACRES)
 41065	2012	87	AREA OPERATED: (180 TO 499 ACRES)
 41003	2012	29	AREA OPERATED: (500 TO 999 ACRES)
 41027	2012	3	AREA OPERATED: (500 TO 999 ACRES)
 41045	2012	84	AREA OPERATED: (500 TO 999 ACRES)
 41011	2012	33	AREA OPERATED: (1,000 OR MORE ACRES)
 41025	2012	149	AREA OPERATED: (1,000 OR MORE ACRES)
 41071	1997	1,007	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41065	2007	127	AREA OPERATED: (50 TO 179 ACRES)
 41011	2007	109	AREA OPERATED: (180 TO 499 ACRES)
 41049	2007	65	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41025	2007	114	AREA OPERATED: (50 TO 179 ACRES)
 41013	2002	96	AREA OPERATED: (1,000 OR MORE ACRES)
 41023	2007	71	AREA OPERATED: (180 TO 499 ACRES)
 41007	2012	32	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41067	1997	664	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41059	2012	412	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41035	2012	250	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41037	2002	95	AREA OPERATED: (180 TO 499 ACRES)
 41059	2007	428	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41041	1997	13	AREA OPERATED: (500 TO 999 ACRES)
 41053	2012	488	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41055	2012	6	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41069	2012	14	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41011	2012	108	AREA OPERATED: (180 TO 499 ACRES)
 41045	2012	158	AREA OPERATED: (180 TO 499 ACRES)
 41049	2012	39	AREA OPERATED: (500 TO 999 ACRES)
 41013	2012	66	AREA OPERATED: (1,000 OR MORE ACRES)
 41019	2012	61	AREA OPERATED: (1,000 OR MORE ACRES)
 41041	2012	1	AREA OPERATED: (1,000 OR MORE ACRES)
 41051	2012	5	AREA OPERATED: (1,000 OR MORE ACRES)
 41031	2002	45	AREA OPERATED: (500 TO 999 ACRES)
 41029	1997	44	AREA OPERATED: (500 TO 999 ACRES)
 41027	1997	4	AREA OPERATED: (500 TO 999 ACRES)
 41027	2007	175	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41021	2007	2	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41041	2007	89	AREA OPERATED: (50 TO 179 ACRES)
 41001	2012	69	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41017	2012	349	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41041	2012	68	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41017	2012	663	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41031	2012	115	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41047	2012	993	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41051	2012	235	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41063	2012	123	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41009	2012	171	AREA OPERATED: (50 TO 179 ACRES)
 41023	2012	87	AREA OPERATED: (50 TO 179 ACRES)
 41053	2012	264	AREA OPERATED: (50 TO 179 ACRES)
 41065	2012	157	AREA OPERATED: (50 TO 179 ACRES)
 41019	2012	266	AREA OPERATED: (180 TO 499 ACRES)
 41021	2012	23	AREA OPERATED: (180 TO 499 ACRES)
 41061	2012	124	AREA OPERATED: (180 TO 499 ACRES)
 41011	2012	29	AREA OPERATED: (500 TO 999 ACRES)
 41041	2012	13	AREA OPERATED: (500 TO 999 ACRES)
 41063	2012	54	AREA OPERATED: (500 TO 999 ACRES)
 41003	2012	21	AREA OPERATED: (1,000 OR MORE ACRES)
 41053	2012	27	AREA OPERATED: (1,000 OR MORE ACRES)
 41063	2012	89	AREA OPERATED: (1,000 OR MORE ACRES)
 41013	2007	127	AREA OPERATED: (50 TO 179 ACRES)
 41031	2002	86	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41019	2002	825	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41025	1997	51	AREA OPERATED: (500 TO 999 ACRES)
 41011	1997	35	AREA OPERATED: (500 TO 999 ACRES)
 41047	2007	408	AREA OPERATED: (50 TO 179 ACRES)
 41071	2007	377	AREA OPERATED: (50 TO 179 ACRES)
 41013	2007	83	AREA OPERATED: (180 TO 499 ACRES)
 41067	2002	32	AREA OPERATED: (500 TO 999 ACRES)
 41067	2002	118	AREA OPERATED: (180 TO 499 ACRES)
 41023	1997	46	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41021	2007	26	AREA OPERATED: (180 TO 499 ACRES)
 41051	2002	85	AREA OPERATED: (50 TO 179 ACRES)
 41059	2007	429	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41023	2012	52	AREA OPERATED: (180 TO 499 ACRES)
 41035	2012	69	AREA OPERATED: (500 TO 999 ACRES)
 41065	2012	44	AREA OPERATED: (500 TO 999 ACRES)
 41021	2012	118	AREA OPERATED: (1,000 OR MORE ACRES)
 41049	2012	169	AREA OPERATED: (1,000 OR MORE ACRES)
 41003	2012	299	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41023	2012	37	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41039	2012	906	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41043	2012	812	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41003	2012	139	AREA OPERATED: (50 TO 179 ACRES)
 41027	2012	110	AREA OPERATED: (50 TO 179 ACRES)
 41029	2012	321	AREA OPERATED: (50 TO 179 ACRES)
 41035	2012	256	AREA OPERATED: (50 TO 179 ACRES)
 41065	2007	107	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41005	2012	544	AREA OPERATED: (50 TO 179 ACRES)
 41015	2012	43	AREA OPERATED: (50 TO 179 ACRES)
 41021	2012	8	AREA OPERATED: (50 TO 179 ACRES)
 41033	2012	124	AREA OPERATED: (50 TO 179 ACRES)
 41041	2012	92	AREA OPERATED: (50 TO 179 ACRES)
 41003	2012	64	AREA OPERATED: (180 TO 499 ACRES)
 41005	2012	110	AREA OPERATED: (180 TO 499 ACRES)
 41017	2012	60	AREA OPERATED: (180 TO 499 ACRES)
 41039	2012	141	AREA OPERATED: (180 TO 499 ACRES)
 41007	2012	4	AREA OPERATED: (500 TO 999 ACRES)
 41013	2012	26	AREA OPERATED: (500 TO 999 ACRES)
 41021	2012	14	AREA OPERATED: (500 TO 999 ACRES)
 41029	2012	20	AREA OPERATED: (500 TO 999 ACRES)
 41033	2012	2	AREA OPERATED: (1,000 OR MORE ACRES)
 41069	2012	71	AREA OPERATED: (1,000 OR MORE ACRES)
 41005	2012	1,410	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41013	2012	117	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41019	2012	289	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41037	2012	22	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41069	2012	2	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41071	2012	564	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41001	2012	131	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41025	2012	74	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41045	2012	258	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41055	2007	7	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41041	2007	169	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41051	2007	21	AREA OPERATED: (180 TO 499 ACRES)
 41003	2007	301	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41035	2007	141	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41003	2007	363	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41057	2007	59	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41027	2012	219	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41029	2012	722	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41057	2012	66	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41067	2012	613	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41027	2012	26	AREA OPERATED: (180 TO 499 ACRES)
 41029	2012	119	AREA OPERATED: (180 TO 499 ACRES)
 41067	2012	97	AREA OPERATED: (180 TO 499 ACRES)
 41009	2012	13	AREA OPERATED: (500 TO 999 ACRES)
 41047	2012	80	AREA OPERATED: (500 TO 999 ACRES)
 41055	2012	26	AREA OPERATED: (500 TO 999 ACRES)
 41067	2012	26	AREA OPERATED: (500 TO 999 ACRES)
 41001	2012	125	AREA OPERATED: (1,000 OR MORE ACRES)
 41031	2012	45	AREA OPERATED: (1,000 OR MORE ACRES)
 41043	2012	75	AREA OPERATED: (1,000 OR MORE ACRES)
 41021	2012	1	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41043	2012	537	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41049	2012	38	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41063	2012	70	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41003	2012	334	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41021	2012	6	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41009	2002	44	AREA OPERATED: (180 TO 499 ACRES)
 41071	2002	135	AREA OPERATED: (180 TO 499 ACRES)
 41061	2007	137	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41069	2007	6	AREA OPERATED: (10.0 TO 49.9 ACRES)
 41057	2007	64	AREA OPERATED: (180 TO 499 ACRES)
 41063	2002	66	AREA OPERATED: (180 TO 499 ACRES)
 41007	2002	5	AREA OPERATED: (500 TO 999 ACRES)
 41043	2007	595	AREA OPERATED: (1.0 TO 9.9 ACRES)
 41059	2002	229	AREA OPERATED: (50 TO 179 ACRES)
 41039	2002	59	AREA OPERATED: (500 TO 999 ACRES)
